a_ref,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene,a_ref,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
2017,1,7,2,2,3," "," ",8," "," ",1,2021,2017,ARBC,3,2,1,THU,1,7,20,25,306281,357625,1,60," "," "," "," "," "," "," "," "," "," ",2017,23,1,18,3," "," "," "," "," ",2,1,7,1," "
2017,1,7,2,2,3," "," ",8," "," ",1,2021,2017,ARBC,3,2,1,THU,1,7,20,25,306281,357625,1,60," "," "," "," "," "," "," "," "," "," ",2017,1,1,18,3," "," "," "," "," ",2,2,2,1," "
2018,1,1,1,4,2,1,1,8,1," ",8,2021,2018,ANTN,2,2,2,THU,1,7,23,20,318376,379432,13,60,10,7,1,1,6,1,1,1,1,1,2018,8,1,13,3,3,1,1,1,1,2,1,4,1,1
2018,1,1,1,4,2,1,1,8,1," ",8,2021,2018,ANTN,2,2,2,THU,1,7,23,20,318376,379432,13,60,10,7,1,1,6,1,1,1,1,1,2018,8,1,18,3,3,1,1,8,11,2,1,4,1,1
2018,2,1,1,4,3,1,1,8,1," ",8,2021,2018,ANTN,2,2,2,THU,1,7,23,20,318376,379432,13,60,10,7,1,1,6,1,1,1,1,1,2018,8,1,13,3,3,1,1,1,1,2,1,4,1,1
2018,2,1,1,4,3,1,1,8,1," ",8,2021,2018,ANTN,2,2,2,THU,1,7,23,20,318376,379432,13,60,10,7,1,1,6,1,1,1,1,1,2018,8,1,18,3,3,1,1,8,11,2,1,4,1,1
2019,1,4,1,2,3," "," ",8," "," ",8,2021,2019,NEMD,3,2,2,THU,1,7,23,45,308151,321489,13,60," "," "," "," "," "," "," "," "," "," ",2019,8,1,19,3," "," "," "," "," ",2,3,9,2," "
2019,1,4,1,2,3," "," ",8," "," ",8,2021,2019,NEMD,3,2,2,THU,1,7,23,45,308151,321489,13,60," "," "," "," "," "," "," "," "," "," ",2019,8,1,9,3," "," "," "," "," ",4,1,4,1," "
2019,2,4,1,2,3," "," ",8," "," ",8,2021,2019,NEMD,3,2,2,THU,1,7,23,45,308151,321489,13,60," "," "," "," "," "," "," "," "," "," ",2019,8,1,19,3," "," "," "," "," ",2,3,9,2," "
2019,2,4,1,2,3," "," ",8," "," ",8,2021,2019,NEMD,3,2,2,THU,1,7,23,45,308151,321489,13,60," "," "," "," "," "," "," "," "," "," ",2019,8,1,9,3," "," "," "," "," ",4,1,4,1," "
2020,1,5,1,5,3," "," ",8," "," "," ",2021,2020,BELC,3,1,1,WED,30,6,16,0,328417,369044,13,30," "," "," "," "," "," "," "," "," "," ",2020,8,1,18,3," "," "," "," "," ",5,3,9,2," "
2021,1,1,1,5,3," "," ",8," "," ",8,2021,2021,ARND,3,2,1,FRI,2,7,14,18,343500,364328,13,30," "," "," "," "," "," "," "," "," "," ",2021,8,1,4,3," "," "," "," "," ",2,2,3,1," "
2021,1,1,1,5,3," "," ",8," "," ",8,2021,2021,ARND,3,2,1,FRI,2,7,14,18,343500,364328,13,30," "," "," "," "," "," "," "," "," "," ",2021,8,1,4,3," "," "," "," "," ",3,1,5,1," "
2022,1,1,1,4,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,8,3," "," "," "," "," ",3,1,6,1," "
2022,1,1,1,4,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,18,3," "," "," "," "," ",2,1,4,1," "
2022,2,1,1,6,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,8,3," "," "," "," "," ",3,1,6,1," "
2022,2,1,1,6,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,18,3," "," "," "," "," ",2,1,4,1," "
2022,3,3,1,3,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,8,3," "," "," "," "," ",3,1,6,1," "
2022,3,3,1,3,3," "," ",8," "," ",8,2021,2022,DCST,3,2,3,FRI,2,7,14,38,254543,408424,13,60," "," "," "," "," "," "," "," "," "," ",2022,8,1,18,3," "," "," "," "," ",2,1,4,1," "
2023,1,6,1,5,3," "," ",8," "," ",5,2021,2023,DCST,3,2,1,FRI,2,7,18,15,241689,419380,13,30," "," "," "," "," "," "," "," "," "," ",2023,8,1,2,13," "," "," "," "," ",2,3,9,1," "
2023,1,6,1,5,3," "," ",8," "," ",5,2021,2023,DCST,3,2,1,FRI,2,7,18,15,241689,419380,13,30," "," "," "," "," "," "," "," "," "," ",2023,23,1,18,4," "," "," "," "," ",2,1,5,1," "
2024,1,7,2,7,3," "," ",8," "," ",1,2021,2024,BELC,3,2,1,FRI,2,7,17,40,334689,371807,13,30," "," "," "," "," "," "," "," "," "," ",2024,1,1,18,3," "," "," "," "," ",5,2,7,1," "
2024,1,7,2,7,3," "," ",8," "," ",1,2021,2024,BELC,3,2,1,FRI,2,7,17,40,334689,371807,13,30," "," "," "," "," "," "," "," "," "," ",2024,8,1,7,3," "," "," "," "," ",2,1,7,1," "
2025,1,1,2,3,3,1,1,8,1,2,8,2021,2025,FERO,2,1,3,FRI,2,7,20,8,238608,330334,13,60,1,1,1,1,2,1,1,1,1,1,2025,8,1,17,3,1,3,11,2,5,2,2,3,1,1
2025,2,3,2,3,2,1,1,8,1,2,8,2021,2025,FERO,2,1,3,FRI,2,7,20,8,238608,330334,13,60,1,1,1,1,2,1,1,1,1,1,2025,8,1,17,3,1,3,11,2,5,2,2,3,1,1
2025,3,4,1,3,3,1,1,8,1,2,8,2021,2025,FERO,2,1,3,FRI,2,7,20,8,238608,330334,13,60,1,1,1,1,2,1,1,1,1,1,2025,8,1,17,3,1,3,11,2,5,2,2,3,1,1
2026,1,3,2,3,3," "," ",8," "," ",8,2021,2026,BELC,3,2,2,FRI,2,7,22,58,333589,373436,2,30," "," "," "," "," "," "," "," "," "," ",2026,8,1,9,3," "," "," "," "," ",2,1,5,1," "
2026,1,3,2,3,3," "," ",8," "," ",8,2021,2026,BELC,3,2,2,FRI,2,7,22,58,333589,373436,2,30," "," "," "," "," "," "," "," "," "," ",2026,8,1,9,3," "," "," "," "," ",5,1,4,1," "
2026,2,1,1,5,3," "," ",8," "," ",8,2021,2026,BELC,3,2,2,FRI,2,7,22,58,333589,373436,2,30," "," "," "," "," "," "," "," "," "," ",2026,8,1,9,3," "," "," "," "," ",2,1,5,1," "
2026,2,1,1,5,3," "," ",8," "," ",8,2021,2026,BELC,3,2,2,FRI,2,7,22,58,333589,373436,2,30," "," "," "," "," "," "," "," "," "," ",2026,8,1,9,3," "," "," "," "," ",5,1,4,1," "
2027,1,1,2,4,3," "," ",8," "," ",8,2021,2027,MIDU,3,1,1,SAT,3,7,9,28,282408,373314,13,60," "," "," "," "," "," "," "," "," "," ",2027,8,1,18,3," "," "," "," "," ",2,2,4,1," "
2028,1,1,2,4,3," "," ",8," "," ",8,2021,2028,ARBC,3,2,1,SAT,3,7,13,44,312022,345960,13,30," "," "," "," "," "," "," "," "," "," ",2028,8,1,4,3," "," "," "," "," ",3,2,4,1," "
2028,1,1,2,4,3," "," ",8," "," ",8,2021,2028,ARBC,3,2,1,SAT,3,7,13,44,312022,345960,13,30," "," "," "," "," "," "," "," "," "," ",2028,8,1,18,3," "," "," "," "," ",2,1,3,1," "
2029,1,7,1,4,3," "," ",8," "," ",1,2021,2029,CCGL,3,2,1,SAT,3,7,14,40,263735,423300,13,60," "," "," "," "," "," "," "," "," "," ",2029,1,1,16,3," "," "," "," "," ",2,1,4,1," "
2029,1,7,1,4,3," "," ",8," "," ",1,2021,2029,CCGL,3,2,1,SAT,3,7,14,40,263735,423300,13,60," "," "," "," "," "," "," "," "," "," ",2029,8,1,9,3," "," "," "," "," ",4,1,6,1," "
2030,1,5,2,8,3," "," ",8," "," "," ",2021,2030,ARND,3,1,1,SAT,3,7,14,45,359402,350663,13,30," "," "," "," "," "," "," "," "," "," ",2030,8,1,1,3," "," "," "," "," ",3,1,6,1," "
2031,1,7,1,2,3," "," ",8," "," ",1,2021,2031,MEAN,3,2,1,SAT,3,7,16,0,341408,387402,2,30," "," "," "," "," "," "," "," "," "," ",2031,18,1,3,4," "," "," "," "," ",2,1,7,1," "
2031,1,7,1,2,3," "," ",8," "," ",1,2021,2031,MEAN,3,2,1,SAT,3,7,16,0,341408,387402,2,30," "," "," "," "," "," "," "," "," "," ",2031,1,1,18,4," "," "," "," "," ",4,1,2,1," "
2032,1,1,1,8,3," "," ",8," "," ",8,2021,2032,ANTN,3,2,2,SAT,3,7,16,0,318969,376435,13,60," "," "," "," "," "," "," "," "," "," ",2032,8,1,18,3," "," "," "," "," ",5,1,8,1," "
2032,1,1,1,8,3," "," ",8," "," ",8,2021,2032,ANTN,3,2,2,SAT,3,7,16,0,318969,376435,13,60," "," "," "," "," "," "," "," "," "," ",2032,8,1,18,3," "," "," "," "," ",2,2,5,1," "
2032,2,3,2,8,3," "," ",8," "," ",8,2021,2032,ANTN,3,2,2,SAT,3,7,16,0,318969,376435,13,60," "," "," "," "," "," "," "," "," "," ",2032,8,1,18,3," "," "," "," "," ",5,1,8,1," "
2032,2,3,2,8,3," "," ",8," "," ",8,2021,2032,ANTN,3,2,2,SAT,3,7,16,0,318969,376435,13,60," "," "," "," "," "," "," "," "," "," ",2032,8,1,18,3," "," "," "," "," ",2,2,5,1," "
2033,1,3,1,6,3," "," ",8," "," ",8,2021,2033,BELC,3,2,1,SAT,3,7,18,45,333401,375750,13,30," "," "," "," "," "," "," "," "," "," ",2033,8,1,4,3," "," "," "," "," ",2,3,9,2," "
2033,1,3,1,6,3," "," ",8," "," ",8,2021,2033,BELC,3,2,1,SAT,3,7,18,45,333401,375750,13,30," "," "," "," "," "," "," "," "," "," ",2033,8,1,3,3," "," "," "," "," ",3,1,5,1," "
2034,1,6,1,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,18,3," "," "," "," "," ",3,1,7,1," "
2034,1,6,1,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,13,3," "," "," "," "," ",2,1,7,1," "
2034,2,6,1,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,18,3," "," "," "," "," ",3,1,7,1," "
2034,2,6,1,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,13,3," "," "," "," "," ",2,1,7,1," "
2034,3,2,2,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,18,3," "," "," "," "," ",3,1,7,1," "
2034,3,2,2,7,3," "," ",8," "," ",5,2021,2034,ANTN,3,2,3,SUN,4,7,10,21,333732,380330,12,70," "," "," "," "," "," "," "," "," "," ",2034,23,1,13,3," "," "," "," "," ",2,1,7,1," "
2035,1,1,2,3,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,9,3," "," "," "," "," ",5,3,9,2," "
2035,1,1,2,3,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,18,3," "," "," "," "," ",2,2,3,1," "
2035,2,3,2,7,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,9,3," "," "," "," "," ",5,3,9,2," "
2035,2,3,2,7,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,18,3," "," "," "," "," ",2,2,3,1," "
2035,3,4,1,1,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,9,3," "," "," "," "," ",5,3,9,2," "
2035,3,4,1,1,3," "," ",8," "," ",8,2021,2035,BELC,3,2,3,SUN,4,7,12,40,335681,373938,13,30," "," "," "," "," "," "," "," "," "," ",2035,8,1,18,3," "," "," "," "," ",2,2,3,1," "
2036,1,1,2,6,3," "," ",8," "," ",8,2021,2036,ANTN,3,2,1,SUN,4,7,13,0,319605,377922,13,60," "," "," "," "," "," "," "," "," "," ",2036,8,1,18,3," "," "," "," "," ",2,2,3,1," "
2036,1,1,2,6,3," "," ",8," "," ",8,2021,2036,ANTN,3,2,1,SUN,4,7,13,0,319605,377922,13,60," "," "," "," "," "," "," "," "," "," ",2036,8,1,18,3," "," "," "," "," ",3,2,6,1," "
2037,1,3,2,3,3," "," ",8," "," ",8,2021,2037,MIDU,3,1,1,SUN,4,7,15,15,264448,356888,11,70," "," "," "," "," "," "," "," "," "," ",2037,8,1,18,3," "," "," "," "," ",5,1,4,1," "
2038,1,5,1,1,2,6,10,8,1,2," ",2021,2038,ARND,2,1,1,SAT,3,7,17,36,345324,369202,13,20,12,7,1,1,3,1,1,1,1,2,2038,8,1,18,4,2,1,1,1,1,5,1,7,1,1
2039,1,1,1,5,3," "," ",8," "," ",8,2021,2039,MIDU,3,1,1,MON,5,7,6,59,278614,360108,13,60," "," "," "," "," "," "," "," "," "," ",2039,8,1,17,3," "," "," "," "," ",2,1,5,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,2,3," "," "," "," "," ",3,2,7,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,2,3," "," "," "," "," ",3,2,6,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,18,3," "," "," "," "," ",3,1,8,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,2,3," "," "," "," "," ",4,3,9,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,2,3," "," "," "," "," ",5,2,7,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,2,3," "," "," "," "," ",2,2,5,1," "
2040,1,1,1,8,3," "," ",8," "," ",8,2021,2040,MIDU,3,7,1,MON,5,7,8,30,281126,377672,13,30," "," "," "," "," "," "," "," "," "," ",2040,8,1,18,3," "," "," "," "," ",2,1,5,2," "
2041,1,6,1,4,3," "," ",8," "," ",4,2021,2041,BELC,3,2,1,MON,5,7,10,5,330112,371328,13,30," "," "," "," "," "," "," "," "," "," ",2041,23,1,18,12," "," "," "," "," ",2,1,4,1," "
2041,1,6,1,4,3," "," ",8," "," ",4,2021,2041,BELC,3,2,1,MON,5,7,10,5,330112,371328,13,30," "," "," "," "," "," "," "," "," "," ",2041,8,1,9,3," "," "," "," "," ",5,2,7,1," "
2042,1,3,2,8,3," "," ",8," "," ",8,2021,2042,ANTN,3,1,1,MON,5,7,12,45,333188,384083,13,30," "," "," "," "," "," "," "," "," "," ",2042,8,1,1,13," "," "," "," "," ",3,1,8,1," "
2043,1,7,1,8,2,1,1,8,1," ",1,2021,2043,ARBC,2,2,1,MON,5,7,12,54,304595,356616,1,30,2,7,1,1,2,1,1,1,1,1,2043,1,1,18,3,3,6,1,1,1,5,1,8,1,1
2043,1,7,1,8,2,1,1,8,1," ",1,2021,2043,ARBC,2,2,1,MON,5,7,12,54,304595,356616,1,30,2,7,1,1,2,1,1,1,1,1,2043,8,1,7,3,3,1,1,1,1,4,1,6,1,1
2044,1,1,1,5,3," "," ",8," "," ",8,2021,2044,CCGL,3,2,2,MON,5,7,13,17,290774,428513,11,70," "," "," "," "," "," "," "," "," "," ",2044,8,1,12,3," "," "," "," "," ",4,2,4,1," "
2044,1,1,1,5,3," "," ",8," "," ",8,2021,2044,CCGL,3,2,2,MON,5,7,13,17,290774,428513,11,70," "," "," "," "," "," "," "," "," "," ",2044,8,1,18,3," "," "," "," "," ",5,1,5,1," "
2044,2,3,1,5,3," "," ",8," "," ",8,2021,2044,CCGL,3,2,2,MON,5,7,13,17,290774,428513,11,70," "," "," "," "," "," "," "," "," "," ",2044,8,1,12,3," "," "," "," "," ",4,2,4,1," "
2044,2,3,1,5,3," "," ",8," "," ",8,2021,2044,CCGL,3,2,2,MON,5,7,13,17,290774,428513,11,70," "," "," "," "," "," "," "," "," "," ",2044,8,1,18,3," "," "," "," "," ",5,1,5,1," "
2045,1,3,2,7,3," "," ",8," "," ",15,2021,2045,FERO,3,2,1,MON,5,7,13,50,245944,372123,13,30," "," "," "," "," "," "," "," "," "," ",2045,24,2,18,3," "," "," "," "," ",2,1,6,1," "
2045,1,3,2,7,3," "," ",8," "," ",15,2021,2045,FERO,3,2,1,MON,5,7,13,50,245944,372123,13,30," "," "," "," "," "," "," "," "," "," ",2045,15,1,3,3," "," "," "," "," ",3,1,6,1," "
2046,1,1,1,4,3," "," ",8," "," ",8,2021,2046,ANTN,3,1,1,MON,5,7,14,30,313508,376797,13,60," "," "," "," "," "," "," "," "," "," ",2046,8,1,9,3," "," "," "," "," ",2,1,4,1," "
2047,1,1,1,7,3," "," ",8," "," ",15,2021,2047,FERO,3,2,1,MON,5,7,14,30,245271,373291,13,30," "," "," "," "," "," "," "," "," "," ",2047,15,1,18,3," "," "," "," "," ",2,1,7,1," "
2047,1,1,1,7,3," "," ",8," "," ",15,2021,2047,FERO,3,2,1,MON,5,7,14,30,245271,373291,13,30," "," "," "," "," "," "," "," "," "," ",2047,8,1,3,3," "," "," "," "," ",4,2,3,1," "
2048,1,1,1,8,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,4,3," "," "," "," "," ",2,2,7,1," "
2048,1,1,1,8,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,3,3," "," "," "," "," ",3,2,5,1," "
2048,1,1,1,8,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,10,3," "," "," "," "," ",3,1,8,1," "
2048,2,1,2,5,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,4,3," "," "," "," "," ",2,2,7,1," "
2048,2,1,2,5,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,3,3," "," "," "," "," ",3,2,5,1," "
2048,2,1,2,5,3," "," ",8," "," ",8,2021,2048,ARBC,3,3,2,MON,5,7,14,55,294312,349318,13,60," "," "," "," "," "," "," "," "," "," ",2048,8,1,10,3," "," "," "," "," ",3,1,8,1," "
2049,1,1,2,4,3," "," ",8," "," ",8,2021,2049,LISC,3,2,2,MON,5,7,15,0,315432,373211,13,30," "," "," "," "," "," "," "," "," "," ",2049,8,1,14,3," "," "," "," "," ",2,2,6,1," "
2049,1,1,2,4,3," "," ",8," "," ",8,2021,2049,LISC,3,2,2,MON,5,7,15,0,315432,373211,13,30," "," "," "," "," "," "," "," "," "," ",2049,8,1,5,3," "," "," "," "," ",4,2,4,1," "
2049,2,3,1,3,3," "," ",8," "," ",8,2021,2049,LISC,3,2,2,MON,5,7,15,0,315432,373211,13,30," "," "," "," "," "," "," "," "," "," ",2049,8,1,14,3," "," "," "," "," ",2,2,6,1," "
2049,2,3,1,3,3," "," ",8," "," ",8,2021,2049,LISC,3,2,2,MON,5,7,15,0,315432,373211,13,30," "," "," "," "," "," "," "," "," "," ",2049,8,1,5,3," "," "," "," "," ",4,2,4,1," "
2050,1,3,1,2,3," "," ",8," "," ",8,2021,2050,LISC,3,2,1,MON,5,7,16,15,328474,367902,13,30," "," "," "," "," "," "," "," "," "," ",2050,8,1,18,3," "," "," "," "," ",5,1,8,1," "
2050,1,3,1,2,3," "," ",8," "," ",8,2021,2050,LISC,3,2,1,MON,5,7,16,15,328474,367902,13,30," "," "," "," "," "," "," "," "," "," ",2050,15,1,9,3," "," "," "," "," ",2,1,4,1," "
2051,1,7,1,8,2,1,1,8,1,2,1,2021,2051,LISC,2,2,1,MON,5,7,16,34,336695,364883,13,30,8,3,1,11,1,1,1,1,1,1,2051,1,1,18,3,3,1,1,1,1,2,1,8,1,1
2051,1,7,1,8,2,1,1,8,1,2,1,2021,2051,LISC,2,2,1,MON,5,7,16,34,336695,364883,13,30,8,3,1,11,1,1,1,1,1,1,2051,8,1,9,3,3,1,1,1,1,5,2,8,1,1
2052,1,1,2,4,3," "," ",8," "," ",8,2021,2052,BELC,3,2,1,MON,5,7,17,47,334750,374416,2,30," "," "," "," "," "," "," "," "," "," ",2052,8,1,11,3," "," "," "," "," ",5,1,5,1," "
2052,1,1,2,4,3," "," ",8," "," ",8,2021,2052,BELC,3,2,1,MON,5,7,17,47,334750,374416,2,30," "," "," "," "," "," "," "," "," "," ",2052,8,1,18,3," "," "," "," "," ",4,2,4,1," "
2053,1,3,1,5,3," "," ",8," "," ",15,2021,2053,ANTN,3,2,1,TUE,6,7,8,30,326113,389614,13,30," "," "," "," "," "," "," "," "," "," ",2053,15,1,18,3," "," "," "," "," ",3,1,6,1," "
2053,1,3,1,5,3," "," ",8," "," ",15,2021,2053,ANTN,3,2,1,TUE,6,7,8,30,326113,389614,13,30," "," "," "," "," "," "," "," "," "," ",2053,15,1,3,3," "," "," "," "," ",4,1,6,1," "
2054,1,1,1,6,3," "," ",8," "," ",8,2021,2054,BELC,3,2,1,MON,5,7,14,0,332786,375399,13,30," "," "," "," "," "," "," "," "," "," ",2054,8,1,1,3," "," "," "," "," ",3,1,4,1," "
2054,1,1,1,6,3," "," ",8," "," ",8,2021,2054,BELC,3,2,1,MON,5,7,14,0,332786,375399,13,30," "," "," "," "," "," "," "," "," "," ",2054,8,1,18,3," "," "," "," "," ",5,1,6,1," "
2055,1,1,1,5,3," "," ",8," "," ",8,2021,2055,BELC,3,2,2,TUE,6,7,10,15,331759,375090,13,30," "," "," "," "," "," "," "," "," "," ",2055,8,1,4,3," "," "," "," "," ",3,1,5,1," "
2055,1,1,1,5,3," "," ",8," "," ",8,2021,2055,BELC,3,2,2,TUE,6,7,10,15,331759,375090,13,30," "," "," "," "," "," "," "," "," "," ",2055,20,1,18,3," "," "," "," "," ",2,1,5,1," "
2055,2,4,2,4,3," "," ",8," "," ",8,2021,2055,BELC,3,2,2,TUE,6,7,10,15,331759,375090,13,30," "," "," "," "," "," "," "," "," "," ",2055,8,1,4,3," "," "," "," "," ",3,1,5,1," "
2055,2,4,2,4,3," "," ",8," "," ",8,2021,2055,BELC,3,2,2,TUE,6,7,10,15,331759,375090,13,30," "," "," "," "," "," "," "," "," "," ",2055,20,1,18,3," "," "," "," "," ",2,1,5,1," "
2056,1,1,1,8,3," "," ",8," "," ",8,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,15,1,18,3," "," "," "," "," ",2,1,6,1," "
2056,1,1,1,8,3," "," ",8," "," ",8,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,8,1,19,3," "," "," "," "," ",4,1,8,1," "
2056,2,3,1,8,3," "," ",8," "," ",8,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,15,1,18,3," "," "," "," "," ",2,1,6,1," "
2056,2,3,1,8,3," "," ",8," "," ",8,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,8,1,19,3," "," "," "," "," ",4,1,8,1," "
2056,3,1,1,6,3," "," ",8," "," ",15,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,15,1,18,3," "," "," "," "," ",2,1,6,1," "
2056,3,1,1,6,3," "," ",8," "," ",15,2021,2056,MEAN,3,2,3,TUE,6,7,12,4,339641,402506,11,40," "," "," "," "," "," "," "," "," "," ",2056,8,1,19,3," "," "," "," "," ",4,1,8,1," "
2057,1,5,1,3,2,10,4,8,1,2," ",2021,2057,BELC,2,1,1,TUE,6,7,13,0,335428,374553,13,30,1,1,1,1,1,1,1,1,1,1,2057,8,1,18,4,1,1,1,1,11,2,1,4,2,1
2058,1,1,2,6,3," "," ",8," "," ",8,2021,2058,BELC,3,2,2,TUE,6,7,13,5,338206,374520,13,30," "," "," "," "," "," "," "," "," "," ",2058,8,1,18,3," "," "," "," "," ",2,2,7,1," "
2058,1,1,2,6,3," "," ",8," "," ",8,2021,2058,BELC,3,2,2,TUE,6,7,13,5,338206,374520,13,30," "," "," "," "," "," "," "," "," "," ",2058,8,1,9,3," "," "," "," "," ",4,2,6,1," "
2058,2,1,2,7,3," "," ",8," "," ",8,2021,2058,BELC,3,2,2,TUE,6,7,13,5,338206,374520,13,30," "," "," "," "," "," "," "," "," "," ",2058,8,1,18,3," "," "," "," "," ",2,2,7,1," "
2058,2,1,2,7,3," "," ",8," "," ",8,2021,2058,BELC,3,2,2,TUE,6,7,13,5,338206,374520,13,30," "," "," "," "," "," "," "," "," "," ",2058,8,1,9,3," "," "," "," "," ",4,2,6,1," "
2059,1,7,1,3,3," "," ",8," "," ",1,2021,2059,ARBC,3,2,1,TUE,6,7,14,30,308198,358141,13,30," "," "," "," "," "," "," "," "," "," ",2059,1,1,4,3," "," "," "," "," ",2,1,3,1," "
2059,1,7,1,3,3," "," ",8," "," ",1,2021,2059,ARBC,3,2,1,TUE,6,7,14,30,308198,358141,13,30," "," "," "," "," "," "," "," "," "," ",2059,8,1,9,3," "," "," "," "," ",3,1,6,1," "
2060,1,1,2,4,3," "," ",8," "," ",8,2021,2060,BELC,3,2,1,TUE,6,7,15,40,332207,372958,13,30," "," "," "," "," "," "," "," "," "," ",2060,8,1,18,3," "," "," "," "," ",2,1,6,1," "
